CustomerID,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,UniqueProducts,Tenure,ReturnCount,ReturnAmount,Churn
15159,22.0,18.0,8969.97,498.33166666666665,5666.0,205.0,270.0,2.0,26.700000000000003,1
13211,4.0,2.0,886.64,443.32,619.0,43.0,270.0,0.0,0.0,1
15777,150.0,4.0,1047.11,261.7775,378.0,18.0,270.0,1.0,25.5,0
14525,9.0,7.0,2926.14,418.02,1777.0,163.0,270.0,3.0,99.18,1
13324,112.0,7.0,3798.99,542.7128571428572,2473.0,17.0,270.0,1.0,32.849999999999994,1
13802,48.0,3.0,4599.42,1533.14,2572.0,55.0,221.0,3.0,693.15,0
13948,270.0,1.0,102.0,102.0,40.0,3.0,270.0,0.0,0.0,0
13008,232.0,1.0,229.46999999999997,229.46999999999997,175.0,14.0,232.0,1.0,51.0,0
14206,148.0,1.0,328.15999999999997,328.15999999999997,276.0,20.0,148.0,1.0,19.9,0
16202,270.0,1.0,365.27,365.27,191.0,18.0,270.0,0.0,0.0,0
16442,137.0,2.0,437.03,218.515,354.0,99.0,270.0,0.0,0.0,1
18075,15.0,8.0,1957.75,244.71875,1015.0,74.0,270.0,4.0,73.03,1
15468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.25,1
16570,36.0,6.0,2134.07,355.67833333333334,1427.0,52.0,221.0,4.0,107.94999999999999,1
14524,88.0,5.0,1052.72,210.544,423.0,113.0,270.0,0.0,0.0,1
18141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.400000000000006,0
12434,169.0,1.0,286.25,286.25,77.0,16.0,169.0,2.0,40.949999999999996,1
16810,101.0,1.0,309.54,309.54,114.0,15.0,101.0,1.0,33.9,0
14961,0.0,7.0,4917.93,702.5614285714286,2669.0,158.0,270.0,3.0,38.1,1
17041,18.0,2.0,750.89,375.445,539.0,45.0,270.0,1.0,15.8,1
16458,15.0,11.0,2151.5,195.5909090909091,1360.0,43.0,270.0,0.0,0.0,1
16083,10.0,2.0,1317.62,658.81,908.0,31.0,270.0,0.0,0.0,0
16262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.65,0
17194,183.0,2.0,262.62,131.31,119.0,26.0,270.0,0.0,0.0,0
14057,10.0,13.0,4811.98,370.15230769230766,3948.0,155.0,270.0,1.0,70.56,1
14871,87.0,3.0,354.75,118.25,114.0,44.0,270.0,0.0,0.0,1
13178,42.0,8.0,4391.7300000000005,548.9662500000001,2599.0,81.0,270.0,0.0,0.0,1
18044,75.0,7.0,1105.53,157.93285714285713,651.0,63.0,270.0,0.0,0.0,1
16812,270.0,1.0,479.35,479.35,81.0,15.0,270.0,0.0,0.0,0
16191,172.0,8.0,2615.68,326.96,1612.0,25.0,270.0,7.0,64.60000000000001,1
12370,184.0,3.0,2806.41,935.4699999999999,1973.0,125.0,269.0,0.0,0.0,1
14298,8.0,37.0,41182.51,1113.0408108108109,47694.0,720.0,269.0,0.0,0.0,1
17158,142.0,2.0,698.55,349.275,461.0,36.0,269.0,0.0,0.0,1
14415,7.0,9.0,3801.68,422.4088888888889,1809.0,196.0,269.0,4.0,74.09,1
16899,59.0,3.0,510.18,170.06,225.0,58.0,269.0,0.0,0.0,1
16531,36.0,4.0,684.53,171.1325,567.0,41.0,269.0,0.0,0.0,1
17404,32.0,10.0,21004.3,2100.43,21623.0,93.0,269.0,2.0,1368.0,1
16556,15.0,6.0,2556.37,426.06166666666667,1342.0,111.0,269.0,0.0,0.0,1
16805,83.0,2.0,460.59,230.295,539.0,94.0,269.0,0.0,0.0,0
16503,16.0,4.0,1431.93,357.9825,569.0,71.0,269.0,1.0,10.5,0
17739,106.0,3.0,1070.77,356.92333333333335,411.0,16.0,269.0,1.0,5.300000000000001,1
13238,73.0,2.0,318.85,159.425,137.0,14.0,269.0,0.0,0.0,1
12829,246.0,2.0,293.0,146.5,376.0,9.0,269.0,1.0,39.95,0
13097,32.0,8.0,4643.71,580.46375,1864.0,181.0,269.0,3.0,81.0,1
12867,5.0,6.0,3025.74,504.28999999999996,3374.0,206.0,269.0,2.0,21.55,1
15392,269.0,1.0,338.98,338.98,402.0,19.0,269.0,1.0,19.799999999999997,1
13846,151.0,2.0,663.9300000000001,331.96500000000003,345.0,43.0,269.0,1.0,17.45,1
14401,5.0,10.0,3079.38,307.938,3549.0,78.0,269.0,0.0,0.0,1
16145,9.0,8.0,2600.31,325.03875,2248.0,102.0,269.0,7.0,57.51,1
17629,29.0,5.0,798.38,159.676,665.0,66.0,269.0,1.0,30.0,1
14150,269.0,1.0,306.18,306.18,262.0,12.0,269.0,0.0,0.0,1
13496,269.0,1.0,501.01,501.01,229.0,26.0,269.0,1.0,35.400000000000006,1
13611,80.0,2.0,636.72,318.36,420.0,31.0,269.0,1.0,13.6,1
16954,34.0,4.0,1245.3799999999999,311.34499999999997,744.0,34.0,269.0,0.0,0.0,1
17454,101.0,4.0,517.53,129.3825,243.0,57.0,269.0,0.0,0.0,0
17449,4.0,4.0,1497.55,374.3875,708.0,119.0,269.0,0.0,0.0,1
17230,173.0,8.0,3638.41,454.80125,1651.0,51.0,269.0,3.0,171.74,0
12865,33.0,1.0,981.38,981.38,550.0,58.0,33.0,1.0,20.16,1
15950,15.0,2.0,1091.38,545.69,445.0,66.0,269.0,0.0,0.0,1
15512,65.0,2.0,121.0,60.5,68.0,7.0,269.0,0.0,0.0,0
17525,269.0,1.0,422.70000000000005,422.70000000000005,82.0,9.0,269.0,0.0,0.0,0
13458,9.0,10.0,7678.42,767.842,4521.0,201.0,269.0,7.0,75.45,1
14426,50.0,6.0,2885.58,480.93,1603.0,151.0,222.0,4.0,524.99,1
16003,44.0,3.0,1793.9,597.9666666666667,595.0,56.0,269.0,0.0,0.0,1
13092,121.0,4.0,439.75,109.9375,95.0,15.0,269.0,1.0,18.0,1
13426,92.0,5.0,1558.68,311.736,1199.0,62.0,269.0,0.0,0.0,1
15101,268.0,1.0,102.28,102.28,34.0,4.0,268.0,1.0,7.5,1
17033,123.0,2.0,608.1,304.05,190.0,12.0,268.0,0.0,0.0,1
13221,149.0,2.0,847.41,423.705,244.0,62.0,268.0,0.0,0.0,0
14201,58.0,5.0,521.24,104.248,360.0,19.0,268.0,2.0,59.400000000000006,1
17692,36.0,4.0,740.9399999999999,185.23499999999999,672.0,34.0,268.0,1.0,7.5,0
15822,268.0,1.0,440.2,440.2,160.0,16.0,268.0,0.0,0.0,1
16134,268.0,1.0,283.53000000000003,283.53000000000003,158.0,16.0,268.0,1.0,14.399999999999999,1
17551,268.0,1.0,306.84,306.84,150.0,39.0,268.0,0.0,0.0,0
18050,268.0,1.0,74.4,74.4,40.0,5.0,268.0,0.0,0.0,0
14913,92.0,3.0,917.15,305.71666666666664,1362.0,57.0,268.0,0.0,0.0,1
12666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,227.44,0
15641,14.0,4.0,1887.2,471.8,1562.0,102.0,268.0,0.0,0.0,0
13124,161.0,2.0,2574.12,1287.06,1623.0,131.0,268.0,0.0,0.0,1
17214,158.0,4.0,613.67,153.4175,179.0,56.0,268.0,0.0,0.0,1
15456,192.0,3.0,447.22,149.07333333333335,660.0,48.0,268.0,0.0,0.0,0
15062,127.0,3.0,814.04,271.34666666666664,541.0,38.0,268.0,0.0,0.0,1
12928,57.0,3.0,1136.14,378.71333333333337,690.0,42.0,268.0,0.0,0.0,1
15727,16.0,6.0,4609.29,768.215,2627.0,191.0,268.0,0.0,0.0,1
17980,75.0,3.0,811.45,270.48333333333335,682.0,23.0,268.0,0.0,0.0,0
15290,13.0,12.0,3392.5899999999997,282.7158333333333,1723.0,51.0,268.0,2.0,46.65,1
17752,268.0,1.0,80.64,80.64,192.0,1.0,268.0,0.0,0.0,0
15615,15.0,19.0,7367.85,387.7815789473684,3837.0,153.0,268.0,4.0,39.7,1
12577,268.0,1.0,195.89,195.89,134.0,67.0,268.0,0.0,0.0,1
17044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.1,1
13829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,102.0,0
17633,12.0,2.0,648.61,324.305,275.0,30.0,29.0,1.0,67.5,1
13266,22.0,8.0,2535.58,316.9475,3060.0,54.0,166.0,5.0,74.49,1
17820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.05,0
15664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.799999999999997,1
17189,15.0,2.0,384.40000000000003,192.20000000000002,227.0,52.0,268.0,0.0,0.0,0
17496,268.0,1.0,271.05,271.05,79.0,10.0,268.0,0.0,0.0,0
16607,37.0,10.0,2267.58,226.75799999999998,2070.0,94.0,268.0,2.0,309.04,1
13317,108.0,5.0,1313.98,262.796,500.0,56.0,268.0,2.0,121.11,1
13890,16.0,2.0,501.11,250.555,271.0,25.0,268.0,1.0,5.1,1
17001,1.0,8.0,2793.49,349.18625,1566.0,60.0,268.0,0.0,0.0,1
15246,147.0,2.0,514.15,257.075,247.0,32.0,268.0,0.0,0.0,0
16996,30.0,5.0,1041.78,208.356,390.0,11.0,262.0,3.0,29.500000000000004,1
15482,75.0,4.0,2103.5,525.875,691.0,17.0,268.0,0.0,0.0,1
16037,179.0,3.0,855.02,285.00666666666666,428.0,37.0,268.0,0.0,0.0,0
14841,88.0,4.0,2375.57,593.8925,1235.0,88.0,268.0,0.0,0.0,1
16670,15.0,8.0,3239.9700000000003,404.99625000000003,2152.0,150.0,268.0,3.0,54.65,1
16985,67.0,7.0,3578.54,511.21999999999997,1287.0,50.0,268.0,1.0,2.5,1
16705,8.0,10.0,9780.35,978.0350000000001,3926.0,88.0,268.0,6.0,39.41,1
16470,25.0,3.0,539.13,179.71,358.0,83.0,268.0,1.0,4.95,1
14414,1.0,7.0,1496.98,213.8542857142857,2512.0,79.0,268.0,1.0,11.850000000000001,0
15563,110.0,2.0,735.62,367.81,742.0,55.0,268.0,0.0,0.0,1
12980,67.0,9.0,7374.900000000001,819.4333333333334,886.0,6.0,268.0,3.0,282.84000000000003,0
16746,10.0,12.0,4421.08,368.42333333333335,2580.0,174.0,268.0,1.0,3.3499999999999996,1
14878,83.0,6.0,1083.02,180.50333333333333,627.0,51.0,268.0,0.0,0.0,1
16743,22.0,6.0,1885.8600000000001,314.31,1678.0,82.0,268.0,1.0,46.25,1
17146,15.0,3.0,749.78,249.92666666666665,212.0,33.0,268.0,0.0,0.0,0
12877,34.0,9.0,1059.23,117.69222222222223,705.0,41.0,268.0,0.0,0.0,1
15394,113.0,2.0,1436.44,718.22,546.0,44.0,268.0,0.0,0.0,1
14621,66.0,3.0,1002.91,334.30333333333334,410.0,45.0,267.0,1.0,22.6,1
15379,78.0,7.0,3703.29,529.0414285714286,2305.0,145.0,267.0,1.0,71.4,0
14309,3.0,7.0,1633.7,233.3857142857143,1200.0,62.0,267.0,1.0,32.85,1
17288,116.0,5.0,663.7,132.74,662.0,13.0,267.0,0.0,0.0,1
14709,3.0,9.0,3952.7400000000002,439.1933333333334,2004.0,65.0,267.0,1.0,9.9,1
15157,63.0,2.0,1505.37,752.685,1910.0,89.0,267.0,2.0,66.57,1
17744,160.0,4.0,1288.96,322.24,1686.0,50.0,267.0,1.0,31.32,1
16316,66.0,7.0,2212.81,316.11571428571426,1185.0,103.0,267.0,3.0,173.3,1
15620,130.0,2.0,875.01,437.505,600.0,59.0,267.0,2.0,20.95,1
15789,267.0,1.0,351.3,351.3,438.0,25.0,267.0,0.0,0.0,0
16560,267.0,1.0,332.18,332.18,173.0,21.0,267.0,0.0,0.0,1
13534,17.0,21.0,4371.53,208.16809523809522,2242.0,101.0,267.0,16.0,215.98,1
17580,162.0,3.0,215.72,71.90666666666667,88.0,43.0,267.0,0.0,0.0,0
14777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.5,0
15759,127.0,3.0,253.04,84.34666666666666,60.0,5.0,267.0,0.0,0.0,0
14373,267.0,1.0,76.55,76.55,17.0,4.0,267.0,0.0,0.0,0
18176,267.0,1.0,476.35,476.35,283.0,30.0,267.0,1.0,27.7,0
15366,267.0,1.0,105.54,105.54,61.0,8.0,267.0,0.0,0.0,1
14735,8.0,23.0,3595.71,156.33521739130435,1365.0,66.0,267.0,2.0,258.0,1
16271,35.0,3.0,893.03,297.6766666666667,686.0,51.0,267.0,1.0,5.95,1
18223,6.0,11.0,4036.34,366.94,1774.0,87.0,267.0,9.0,101.41,1
15532,40.0,3.0,1225.79,408.59666666666664,375.0,165.0,267.0,2.0,63.849999999999994,1
16816,12.0,4.0,417.06,104.265,274.0,28.0,267.0,0.0,0.0,0
16684,42.0,18.0,33883.5,1882.4166666666667,24485.0,88.0,267.0,3.0,761.48,1
14334,3.0,7.0,2328.71,332.67285714285714,1597.0,96.0,267.0,1.0,12.75,1
16945,8.0,13.0,3007.06,231.31230769230768,1921.0,102.0,267.0,0.0,0.0,1
14643,79.0,2.0,693.8100000000001,346.90500000000003,815.0,30.0,267.0,1.0,25.200000000000003,0
15197,162.0,2.0,773.25,386.625,202.0,15.0,267.0,1.0,419.40000000000003,1
14220,156.0,2.0,632.4,316.2,272.0,21.0,267.0,0.0,0.0,0
13874,267.0,1.0,540.45,540.45,180.0,18.0,267.0,0.0,0.0,0
18260,82.0,6.0,2643.2000000000003,440.53333333333336,1478.0,86.0,267.0,2.0,48.2,0
17848,37.0,8.0,821.5999999999999,102.69999999999999,390.0,41.0,267.0,0.0,0.0,1
17392,216.0,2.0,457.91,228.955,320.0,53.0,267.0,0.0,0.0,0
12348,158.0,3.0,1487.24,495.74666666666667,2124.0,22.0,267.0,0.0,0.0,1
14985,107.0,2.0,296.75,148.375,260.0,78.0,267.0,0.0,0.0,0
13004,23.0,12.0,3785.09,315.4241666666667,3275.0,193.0,267.0,3.0,36.6,1
14560,4.0,15.0,1565.2,104.34666666666666,625.0,25.0,267.0,1.0,9.95,1
12931,11.0,11.0,32530.7,2957.336363636364,21384.0,27.0,267.0,3.0,7542.950000000001,1
13627,85.0,3.0,1027.0,342.3333333333333,775.0,62.0,267.0,1.0,12.75,1
12551,267.0,1.0,168.0,168.0,100.0,10.0,267.0,0.0,0.0,0
12782,59.0,4.0,2078.67,519.6675,958.0,73.0,267.0,1.0,57.6,1
14769,17.0,6.0,6487.94,1081.3233333333333,4487.0,478.0,267.0,1.0,10.15,1
15780,93.0,3.0,475.28000000000003,158.42666666666668,220.0,26.0,267.0,0.0,0.0,0
12417,16.0,7.0,2816.52,402.36,1229.0,132.0,267.0,2.0,50.349999999999994,1
17315,9.0,30.0,4369.04,145.63466666666667,2999.0,233.0,267.0,4.0,80.30000000000001,1
16711,49.0,3.0,909.87,303.29,253.0,9.0,267.0,0.0,0.0,1
12726,94.0,5.0,1467.32,293.464,1942.0,40.0,266.0,0.0,0.0,1
15204,266.0,1.0,316.58,316.58,258.0,9.0,266.0,0.0,0.0,0
17888,70.0,4.0,307.05,76.7625,545.0,32.0,266.0,1.0,128.27,1
17007,64.0,5.0,575.44,115.08800000000001,346.0,33.0,266.0,1.0,12.5,1
15160,266.0,1.0,158.16,158.16,84.0,4.0,266.0,0.0,0.0,0
14016,71.0,4.0,4341.21,1085.3025,2125.0,154.0,266.0,1.0,12.75,0
13033,266.0,1.0,190.55,190.55,83.0,11.0,266.0,0.0,0.0,0
12691,54.0,4.0,556.3,139.075,198.0,16.0,266.0,0.0,0.0,1
13869,32.0,4.0,3104.95,776.2375,1721.0,234.0,266.0,0.0,0.0,0
14146,164.0,2.0,1903.73,951.865,811.0,62.0,266.0,1.0,1241.43,1
12705,67.0,4.0,4162.52,1040.63,2599.0,177.0,266.0,3.0,45.35,1
16885,266.0,1.0,190.65,190.65,37.0,27.0,266.0,0.0,0.0,1
17913,265.0,1.0,218.05,218.05,100.0,31.0,265.0,0.0,0.0,1
12668,168.0,3.0,2924.4700000000003,974.8233333333334,1334.0,104.0,265.0,1.0,34.8,1
14472,13.0,8.0,1936.84,242.105,1160.0,153.0,264.0,0.0,0.0,0
17358,212.0,2.0,365.85,182.925,202.0,55.0,264.0,0.0,0.0,0
16686,7.0,6.0,2479.71,413.285,1680.0,327.0,264.0,2.0,19.35,1
18245,58.0,6.0,1672.81,278.8016666666667,1328.0,103.0,264.0,1.0,59.5,1
17343,264.0,1.0,193.64,193.64,56.0,17.0,264.0,0.0,0.0,0
18256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.1,0
16153,25.0,4.0,1023.54,255.885,530.0,50.0,264.0,0.0,0.0,1
12377,224.0,2.0,1628.12,814.06,944.0,72.0,264.0,0.0,0.0,0
14646,2.0,43.0,178302.62,4146.5725581395345,128320.0,496.0,264.0,3.0,717.0,1
12944,264.0,1.0,286.95,286.95,145.0,14.0,264.0,0.0,0.0,1
15312,12.0,3.0,794.8,264.93333333333334,410.0,33.0,263.0,1.0,3.75,1
14099,29.0,8.0,2309.92,288.74,1726.0,143.0,264.0,1.0,11.2,1
14113,264.0,1.0,433.5,433.5,102.0,2.0,264.0,3.0,458.75,1
13104,42.0,3.0,376.44,125.48,180.0,3.0,264.0,0.0,0.0,1
17204,84.0,4.0,1564.56,391.14,646.0,44.0,173.0,5.0,211.65,0
13027,23.0,6.0,6912.0,1152.0,17280.0,6.0,264.0,0.0,0.0,0
17621,221.0,2.0,901.78,450.89,310.0,15.0,263.0,1.0,43.8,1
17090,7.0,4.0,811.77,202.9425,361.0,14.0,263.0,0.0,0.0,1
14119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19.9,0
15527,54.0,5.0,1330.79,266.158,509.0,68.0,263.0,1.0,16.85,1
18097,36.0,5.0,2011.4,402.28000000000003,1418.0,56.0,263.0,1.0,4.95,1
15460,263.0,1.0,216.76,216.76,109.0,53.0,263.0,0.0,0.0,0
15034,142.0,5.0,2664.83,532.966,1333.0,158.0,263.0,1.0,9.25,1
12423,10.0,7.0,1650.67,235.81,1136.0,86.0,263.0,1.0,10.2,1
12678,10.0,9.0,8282.26,920.2511111111112,5195.0,78.0,263.0,1.0,40.2,1
15208,72.0,2.0,323.52,161.76,154.0,16.0,262.0,0.0,0.0,1
17306,9.0,15.0,6700.06,446.6706666666667,9258.0,9.0,262.0,2.0,30.580000000000002,1
14737,38.0,2.0,1081.75,540.875,303.0,13.0,262.0,0.0,0.0,1
13029,48.0,2.0,773.1999999999999,386.59999999999997,92.0,6.0,262.0,0.0,0.0,1
16270,262.0,1.0,1141.24,1141.24,688.0,54.0,262.0,0.0,0.0,0
13487,122.0,2.0,408.8,204.4,213.0,21.0,262.0,0.0,0.0,1
12515,262.0,1.0,383.7,383.7,131.0,16.0,262.0,0.0,0.0,0
17400,35.0,5.0,2129.96,425.992,1097.0,175.0,262.0,0.0,0.0,0
17593,1.0,4.0,3249.14,812.285,2261.0,149.0,262.0,1.0,15.78,1
13953,25.0,5.0,2604.36,520.8720000000001,2048.0,8.0,262.0,0.0,0.0,1
14533,22.0,2.0,734.98,367.49,912.0,23.0,262.0,0.0,0.0,1
12734,262.0,1.0,110.39999999999999,110.39999999999999,88.0,4.0,262.0,0.0,0.0,0
14944,4.0,7.0,3164.19,452.02714285714285,1699.0,71.0,206.0,1.0,39.6,1
17239,222.0,1.0,382.5,382.5,150.0,15.0,222.0,1.0,2.55,0
14532,145.0,4.0,932.85,233.2125,284.0,45.0,261.0,0.0,0.0,0
12383,94.0,5.0,1850.56,370.11199999999997,1532.0,84.0,261.0,1.0,11.25,0
15562,261.0,1.0,134.55,134.55,39.0,1.0,261.0,0.0,0.0,0
15587,52.0,2.0,456.84,228.42,156.0,3.0,261.0,0.0,0.0,1
13922,261.0,1.0,172.25,172.25,93.0,7.0,261.0,0.0,0.0,0
13817,261.0,1.0,128.7,128.7,63.0,9.0,261.0,0.0,0.0,1
12585,143.0,2.0,2040.1,1020.05,1279.0,77.0,260.0,2.0,57.29,0
13165,260.0,1.0,354.64,354.64,496.0,13.0,260.0,0.0,0.0,1
13304,260.0,1.0,300.42,300.42,238.0,21.0,260.0,0.0,0.0,0
13313,50.0,3.0,918.34,306.11333333333334,487.0,32.0,249.0,0.0,0.0,1
16875,54.0,4.0,1138.2,284.55,488.0,53.0,249.0,3.0,59.25,1
16282,249.0,1.0,168.3,168.3,114.0,11.0,249.0,0.0,0.0,0
12957,95.0,4.0,1715.29,428.8225,1248.0,97.0,249.0,2.0,15.850000000000001,1
14462,30.0,9.0,1534.1,170.45555555555555,686.0,126.0,249.0,3.0,34.17,1
13397,20.0,4.0,1228.19,307.0475,358.0,22.0,248.0,1.0,4.95,1
13680,247.0,2.0,2391.59,1195.795,1195.0,69.0,248.0,1.0,1520.11,1
12483,8.0,6.0,1624.06,270.6766666666667,792.0,38.0,248.0,3.0,57.0,1
15164,117.0,2.0,368.18,184.09,143.0,52.0,248.0,0.0,0.0,1
17457,36.0,5.0,1737.7,347.54,826.0,14.0,248.0,0.0,0.0,0
14732,53.0,5.0,1618.3,323.65999999999997,960.0,72.0,248.0,1.0,9.9,1
14221,22.0,7.0,2617.0099999999998,373.8585714285714,1546.0,91.0,248.0,1.0,4.95,1
14553,128.0,2.0,312.32,156.16,182.0,35.0,248.0,0.0,0.0,1
13253,66.0,2.0,1030.4,515.2,1572.0,35.0,248.0,0.0,0.0,0
17389,5.0,25.0,9504.08,380.1632,1942.0,37.0,240.0,9.0,533.6,1
12578,239.0,1.0,1608.66,1608.66,748.0,70.0,239.0,2.0,41.15,1
15841,127.0,2.0,613.26,306.63,366.0,19.0,248.0,1.0,9.959999999999999,1
16112,52.0,4.0,195.73999999999998,48.934999999999995,574.0,15.0,248.0,0.0,0.0,0
13629,8.0,8.0,5718.36,714.795,3222.0,27.0,248.0,0.0,0.0,1
16600,162.0,2.0,237.46,118.73,368.0,18.0,248.0,0.0,0.0,1
15661,226.0,2.0,309.8,154.9,236.0,4.0,248.0,0.0,0.0,0
16532,45.0,2.0,4516.8,2258.4,1536.0,2.0,248.0,0.0,0.0,1
15266,247.0,1.0,119.3,119.3,18.0,6.0,247.0,0.0,0.0,0
14653,247.0,1.0,344.81,344.81,305.0,29.0,247.0,0.0,0.0,1
16771,184.0,3.0,1655.95,551.9833333333333,1052.0,154.0,247.0,0.0,0.0,1
17585,18.0,4.0,1133.07,283.2675,1671.0,176.0,247.0,0.0,0.0,0
15046,6.0,11.0,3984.5299999999997,362.22999999999996,2561.0,124.0,247.0,1.0,149.76,1
13082,35.0,9.0,3613.63,401.51444444444445,4324.0,63.0,247.0,1.0,18.15,0
15464,247.0,1.0,1048.85,1048.85,350.0,155.0,247.0,0.0,0.0,0
18226,30.0,9.0,4251.03,472.33666666666664,2946.0,107.0,247.0,1.0,4.25,1
18062,82.0,3.0,720.52,240.17333333333332,396.0,23.0,247.0,0.0,0.0,0
12415,8.0,15.0,102087.88,6805.858666666667,66781.0,382.0,247.0,3.0,752.35,1
12503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1126.0,0
17368,2.0,6.0,1635.67,272.6116666666667,1292.0,56.0,247.0,1.0,563.15,1
14258,61.0,7.0,9386.32,1340.902857142857,5420.0,52.0,247.0,1.0,19.9,1
15719,9.0,11.0,4068.67,369.8790909090909,2178.0,260.0,247.0,1.0,1.65,1
13368,166.0,2.0,623.4,311.7,327.0,29.0,247.0,0.0,0.0,0
17634,1.0,7.0,2080.45,297.20714285714286,652.0,177.0,247.0,0.0,0.0,1
16676,122.0,3.0,1098.5,366.1666666666667,412.0,58.0,246.0,1.0,33.4,1
16424,100.0,1.0,133.56,133.56,88.0,5.0,100.0,1.0,51.0,0
18283,5.0,10.0,1120.67,112.06700000000001,742.0,192.0,246.0,0.0,0.0,1
12735,224.0,2.0,779.5699999999999,389.78499999999997,368.0,38.0,246.0,0.0,0.0,0
13764,53.0,2.0,945.63,472.815,590.0,123.0,246.0,0.0,0.0,1
13656,74.0,2.0,379.65,189.825,490.0,49.0,246.0,0.0,0.0,0
12413,145.0,2.0,563.9,281.95,205.0,25.0,246.0,2.0,63.95,1
14312,0.0,5.0,1047.19,209.43800000000002,480.0,51.0,246.0,0.0,0.0,1
13280,31.0,3.0,814.86,271.62,522.0,67.0,246.0,0.0,0.0,0
15845,54.0,5.0,2526.76,505.35200000000003,1378.0,73.0,246.0,2.0,60.9,1
16094,128.0,1.0,252.1,252.1,164.0,16.0,128.0,2.0,36.4,1
13187,246.0,1.0,236.02,236.02,95.0,37.0,246.0,0.0,0.0,0
16567,103.0,2.0,865.6,432.8,996.0,34.0,246.0,0.0,0.0,0
14828,106.0,3.0,2139.76,713.2533333333334,2172.0,17.0,246.0,0.0,0.0,0
12530,33.0,3.0,1221.65,407.2166666666667,600.0,39.0,246.0,1.0,38.650000000000006,1
16551,5.0,3.0,922.12,307.37333333333333,970.0,26.0,246.0,0.0,0.0,0
16889,104.0,3.0,1578.67,526.2233333333334,925.0,112.0,246.0,0.0,0.0,0
16473,74.0,3.0,316.11,105.37,196.0,18.0,246.0,1.0,1.25,0
13750,49.0,4.0,1316.63,329.1575,431.0,16.0,246.0,0.0,0.0,1
12501,246.0,1.0,2169.39,2169.39,1783.0,149.0,246.0,1.0,79.71000000000001,0
15607,246.0,1.0,104.76,104.76,202.0,13.0,246.0,0.0,0.0,0
15139,149.0,2.0,178.96,89.48,208.0,13.0,246.0,0.0,0.0,0
12489,245.0,1.0,334.93,334.93,105.0,15.0,245.0,0.0,0.0,0
17707,94.0,2.0,152.4,76.2,144.0,3.0,245.0,0.0,0.0,0
18198,10.0,14.0,4427.39,316.2421428571429,3491.0,64.0,245.0,3.0,104.9,1
12484,10.0,4.0,3663.15,915.7875,1859.0,222.0,245.0,1.0,36.5,1
18179,161.0,4.0,1103.16,275.79,729.0,54.0,245.0,0.0,0.0,1
17284,30.0,5.0,1494.1399999999999,298.828,1240.0,219.0,245.0,1.0,10.9,1
13233,245.0,1.0,304.24,304.24,404.0,17.0,245.0,0.0,0.0,1
14889,245.0,1.0,135.9,135.9,90.0,10.0,245.0,0.0,0.0,0
12480,52.0,3.0,2144.95,714.9833333333332,1096.0,97.0,245.0,0.0,0.0,1
14672,144.0,2.0,765.55,382.775,454.0,58.0,245.0,0.0,0.0,0
13593,17.0,5.0,2037.0800000000002,407.41600000000005,731.0,77.0,245.0,1.0,46.8,0
13162,31.0,4.0,1688.29,422.0725,1713.0,74.0,244.0,1.0,43.3,0
13183,10.0,6.0,2394.98,399.16333333333336,1448.0,50.0,244.0,0.0,0.0,1
17095,208.0,2.0,543.96,271.98,234.0,33.0,244.0,2.0,218.10999999999999,1
12939,47.0,4.0,7990.08,1997.52,3208.0,20.0,244.0,0.0,0.0,1
15611,13.0,8.0,947.1400000000001,118.39250000000001,257.0,17.0,244.0,1.0,15.9,1
17114,48.0,6.0,603.59,100.59833333333334,157.0,66.0,244.0,2.0,61.4,1
15059,16.0,7.0,1008.6,144.0857142857143,405.0,127.0,244.0,2.0,11.9,1
16326,6.0,8.0,1537.97,192.24625,321.0,92.0,244.0,0.0,0.0,1
17128,244.0,1.0,157.09,157.09,76.0,14.0,244.0,0.0,0.0,0
14761,244.0,1.0,97.5,97.5,58.0,7.0,244.0,0.0,0.0,1
17555,244.0,1.0,195.45,195.45,156.0,48.0,244.0,0.0,0.0,1
12651,244.0,1.0,114.0,114.0,78.0,9.0,244.0,0.0,0.0,0
16735,8.0,4.0,1994.3,498.575,1367.0,71.0,243.0,2.0,31.349999999999998,1
16833,169.0,3.0,671.29,223.76333333333332,306.0,32.0,243.0,0.0,0.0,1
17800,0.0,7.0,916.6,130.94285714285715,564.0,41.0,243.0,0.0,0.0,1
16748,127.0,3.0,910.2,303.40000000000003,492.0,27.0,243.0,0.0,0.0,1
14755,22.0,7.0,2867.6800000000003,409.66857142857145,1241.0,103.0,243.0,1.0,44.900000000000006,1
